Employee_ID,Region,Country,Department,Work_Type,Gender,Age,Tenure_Years,Salary_Band,eNPS,Safety_Culture,Cross_Border_Collab,Leadership_Trust,Work_Life_Balance,Career_Growth,Inclusion_Diversity,Operational_Stress,Fair_Compensation,Tech_Adequacy,Recognition,Environmental_Pride,Engagement,Job_Security,Managerial_Support,Ethical_Standards,Training_Quality,Communication_Clarity,Team_Cohesion,Retention_Intent,Open_Comments
MAR-00142,Central America,Panama,HR,Remote,Male,30.0,5.0,Mid,2,4,4,3,3,3,5,5,2,5,3,4,4,3,4,3,4,4,4,3,
MAR-00143,North America,Mexico,Logistics-Trucking,On-site,Male,40.5,18.5,Mid,3,4,4,4,3,2,3,3,4,4,3,4,5,4,3,5,3,3,3,3,
MAR-00144,South America,Argentina,Maritime-Crew,Offshore/Vessel,Male,39.0,15.0,Mid,2,4,3,5,1,3,4,5,3,4,2,3,3,2,3,2,2,3,3,3,
MAR-00145,South America,Argentina,Logistics-Trucking,Remote,Male,39.7,14.7,Mid,4,4,4,4,3,4,4,3,3,3,3,4,3,3,4,3,4,3,3,4,
MAR-00146,North America,Mexico,Logistics-Trucking,On-site,Female,40.1,17.1,Junior,3,2,4,3,3,3,4,3,3,4,3,5,4,2,3,5,5,5,3,4,
MAR-00147,North America,Canada,IT,Remote,Female,41.3,14.3,Junior,3,4,3,3,3,4,4,3,2,4,3,4,4,4,3,1,2,4,3,3,
MAR-00148,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Female,40.7,11.7,Junior,5,4,3,3,2,4,5,5,4,4,3,4,3,1,3,3,4,3,4,4,
MAR-00149,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,43.2,16.2,Mid,3,3,4,3,2,2,4,4,5,3,4,3,4,3,4,4,3,3,3,4,
MAR-00150,North America,Mexico,HR,Remote,Female,42.2,18.2,Mid,3,4,3,4,2,3,4,5,4,4,4,5,4,5,4,3,3,5,4,3,
MAR-00151,North America,Mexico,IT,Remote,Non-binary,36.0,6.0,Junior,4,4,5,2,4,3,2,3,3,5,5,3,3,3,3,3,3,4,4,2,
MAR-00152,North America,Mexico,Logistics-Trucking,On-site,Male,37.7,12.7,Mid,3,4,4,3,3,3,4,2,3,4,3,4,3,4,5,4,3,3,3,3,
MAR-00153,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,38.7,11.7,Junior,4,3,3,3,2,3,4,5,4,4,4,3,3,3,3,3,3,3,3,2,
MAR-00154,South America,Argentina,Sales/Customer Service,On-site,Male,26.5,1.5,Mid,4,4,5,4,3,3,4,4,5,3,4,3,2,4,3,3,3,2,3,4,
MAR-00155,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,45.9,20.9,Executive,3,3,4,3,2,4,3,4,4,4,4,3,4,3,4,3,4,3,5,3,
MAR-00156,South America,Peru,IT,Remote,Male,32.7,9.7,Mid,3,3,4,4,4,3,4,3,2,3,4,4,5,4,3,4,3,3,3,3,
MAR-00157,South America,Chile,HR,On-site,Female,25.3,2.3,Senior,4,4,4,4,4,3,3,4,3,4,4,2,3,3,3,3,4,4,4,4,
MAR-00158,North America,Canada,Maritime-Crew,Offshore/Vessel,Male,34.7,11.7,Mid,3,5,3,4,2,4,4,4,5,4,4,3,4,3,4,3,5,3,2,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-00159,South America,Colombia,Logistics-Trucking,Remote,Male,27.5,4.5,Mid,3,4,4,4,3,4,3,3,3,3,4,4,4,3,4,2,4,4,4,4,
MAR-00160,South America,Argentina,Operations-Ports,On-site,Male,46.8,17.8,Mid,3,2,3,4,4,2,3,3,3,2,2,3,4,3,3,4,2,3,4,3,
MAR-00161,South America,Colombia,Logistics-Trucking,Remote,Male,39.5,14.5,Mid,3,4,3,4,4,3,4,4,4,3,3,3,4,3,4,4,2,4,5,4,
MAR-00162,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Male,32.1,7.1,Junior,4,3,2,2,2,3,3,5,4,2,3,4,3,4,2,4,4,4,4,2,
MAR-00163,South America,Chile,Sales/Customer Service,On-site,Male,47.8,23.8,Senior,4,3,4,4,4,3,3,2,4,4,4,3,3,5,2,4,3,5,3,3,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-00164,South America,Peru,HR,On-site,Male,33.6,7.6,Senior,3,3,4,5,3,4,1,3,3,3,4,3,3,3,2,3,4,2,3,3,
MAR-00165,North America,Canada,Logistics-Trucking,Remote,Male,39.1,14.1,Senior,5,4,3,4,3,4,2,4,3,3,3,4,3,4,3,4,4,3,3,4,
MAR-00166,North America,Canada,HR,On-site,Male,48.1,20.1,Mid,4,5,4,4,5,3,4,4,3,3,3,4,3,4,4,4,3,3,4,4,
MAR-00167,South America,Colombia,Sales/Customer Service,On-site,Female,41.1,13.1,Mid,2,3,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,4,3,2,
MAR-00168,South America,Argentina,Operations-Ports,On-site,Non-binary,51.0,24.0,Senior,3,4,5,4,2,3,4,4,4,3,3,4,4,3,3,2,3,3,3,4,
MAR-00169,Central America,Panama,Maritime-Crew,Offshore/Vessel,Male,49.2,21.2,Mid,3,2,4,3,2,2,3,4,4,3,3,2,2,3,2,3,4,3,3,3,
MAR-00170,North America,Mexico,Logistics-Trucking,On-site,Male,51.1,23.1,Mid,4,4,5,3,3,3,3,3,2,3,3,2,3,3,4,4,3,3,2,3,
MAR-00171,North America,Canada,Logistics-Trucking,On-site,Female,38.6,9.6,Senior,4,4,3,4,2,3,4,5,4,3,2,2,3,3,2,3,3,4,3,4,
MAR-00172,Central America,Costa Rica,Logistics-Trucking,On-site,Male,35.9,13.9,Senior,3,3,4,3,5,4,4,4,5,4,2,4,3,3,3,4,3,3,3,5,
MAR-00173,South America,Colombia,Operations-Ports,On-site,Female,45.1,21.1,Junior,5,3,3,3,4,3,3,4,3,3,2,4,5,4,4,3,4,3,3,4,
MAR-00174,North America,Mexico,Sales/Customer Service,On-site,Male,46.6,22.6,Mid,3,2,2,2,4,5,4,2,4,4,2,3,4,4,2,4,2,3,4,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-00175,Central America,Honduras,Operations-Ports,On-site,Male,49.6,23.6,Mid,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,4,
MAR-00176,South America,Colombia,Maritime-Crew,Offshore/Vessel,Female,50.0,22.0,Mid,3,4,4,3,2,4,3,5,4,3,4,2,3,4,4,3,4,3,3,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-00177,North America,Mexico,Logistics-Trucking,On-site,Female,45.4,18.4,Mid,3,3,3,2,3,4,4,2,2,3,4,3,4,4,3,2,4,3,4,3,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-00178,South America,Brazil,IT,On-site,Male,26.1,1.1,Mid,4,4,3,4,4,3,5,4,3,4,3,1,4,2,4,3,3,4,4,3,
MAR-00179,North America,USA,Sales/Customer Service,Remote,Male,35.2,8.2,Mid,4,3,3,3,4,5,4,3,4,4,4,4,4,3,2,2,4,4,4,2,
MAR-00180,South America,Chile,HR,On-site,Female,31.7,3.7,Junior,4,5,3,3,4,4,3,4,3,3,3,3,4,4,4,5,3,3,2,4,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-00181,South America,Chile,Operations-Ports,On-site,Male,29.3,4.3,Mid,4,5,2,4,3,4,2,4,4,3,4,4,3,3,4,4,4,3,4,3,
MAR-00182,North America,Mexico,Maritime-Crew,Offshore/Vessel,Female,36.6,7.6,Junior,4,3,3,4,2,5,3,4,4,4,4,4,3,3,3,2,3,4,4,2,
MAR-00183,South America,Argentina,Sales/Customer Service,Remote,Male,28.3,2.3,Mid,2,5,3,3,3,2,4,3,4,3,4,4,3,4,5,4,3,5,3,3,
MAR-00184,South America,Argentina,Operations-Ports,On-site,Male,30.5,6.5,Executive,3,4,3,4,3,2,3,3,2,3,4,4,4,2,2,5,3,4,3,3,
MAR-00185,South America,Argentina,Logistics-Trucking,On-site,Male,46.9,23.9,Junior,3,4,3,3,3,3,3,4,5,4,4,3,2,3,3,3,3,3,3,3,
MAR-00186,Central America,Guatemala,Logistics-Trucking,On-site,Female,30.1,8.1,Junior,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,4,4,4,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-00187,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Male,29.4,4.4,Junior,3,4,4,4,2,4,4,5,4,4,3,4,5,3,3,3,3,4,3,2,
MAR-00188,North America,Canada,Logistics-Trucking,On-site,Male,41.1,18.1,Mid,2,3,2,4,5,3,2,4,3,4,3,3,3,4,4,3,3,3,4,2,
MAR-00189,North America,Canada,Logistics-Trucking,On-site,Male,44.8,20.8,Junior,3,4,4,4,3,4,4,4,4,4,3,2,4,4,4,3,3,4,3,2,
MAR-00190,Central America,Panama,Operations-Ports,On-site,Non-binary,30.2,8.2,Mid,4,2,3,4,5,3,3,3,5,3,3,4,3,4,2,3,2,3,4,3,
MAR-00191,North America,Canada,Logistics-Trucking,Remote,Non-binary,34.3,7.3,Mid,3,3,3,4,4,2,3,4,3,4,4,3,3,3,4,3,3,4,4,3,
MAR-00192,South America,Chile,HR,Remote,Female,31.4,6.4,Mid,4,4,3,3,3,3,4,4,4,3,3,5,3,3,5,4,4,3,3,3,
MAR-00193,Central America,Honduras,Sales/Customer Service,On-site,Non-binary,36.1,10.1,Senior,2,3,4,5,3,2,3,5,4,3,4,3,2,3,3,2,3,3,3,4,
MAR-00194,South America,Chile,Operations-Ports,On-site,Male,31.6,2.6,Senior,3,4,3,5,2,2,4,5,4,4,3,3,2,3,3,4,3,4,2,3,
MAR-00195,South America,Chile,Operations-Ports,On-site,Non-binary,41.9,16.9,Junior,3,4,4,4,3,3,3,3,3,3,3,2,2,3,4,2,2,5,3,4,
MAR-00196,North America,USA,Logistics-Trucking,On-site,Male,47.6,20.6,Senior,4,4,2,3,2,5,2,3,3,2,4,5,3,3,3,3,3,3,4,4,
MAR-00197,Central America,Panama,HR,On-site,Male,40.8,16.8,Junior,4,3,3,4,3,4,4,2,2,3,3,4,4,5,3,4,4,4,3,4,
MAR-00198,South America,Peru,Maritime-Crew,Offshore/Vessel,Male,39.8,10.8,Junior,3,3,3,4,3,3,4,3,3,3,3,5,3,3,3,2,3,4,3,2,
MAR-00199,North America,Mexico,Operations-Ports,On-site,Female,31.6,7.6,Mid,4,4,4,3,3,3,3,3,3,3,2,2,4,5,4,4,4,3,4,4,
MAR-00200,North America,USA,Logistics-Trucking,Remote,Female,38.5,10.5,Junior,4,3,3,2,3,3,3,4,4,3,4,3,3,3,4,3,4,3,3,3,
MAR-00201,South America,Chile,Logistics-Trucking,On-site,Female,38.9,10.9,Junior,4,4,4,3,4,3,3,4,1,4,2,4,2,5,3,3,4,4,3,1,
MAR-00202,North America,USA,Maritime-Crew,Offshore/Vessel,Non-binary,40.8,16.8,Junior,4,4,2,2,1,2,3,5,3,4,3,3,4,4,3,4,5,3,3,3,
MAR-00203,South America,Chile,IT,On-site,Female,47.2,23.2,Executive,3,3,3,2,3,3,3,2,3,4,4,3,4,4,3,4,4,4,4,3,
MAR-00204,South America,Peru,Logistics-Trucking,On-site,Female,31.2,2.2,Junior,4,4,3,3,4,3,3,3,3,2,3,1,2,4,3,3,2,3,3,2,
MAR-00205,Central America,Honduras,Logistics-Trucking,On-site,Male,47.9,23.9,Senior,4,4,3,3,4,3,3,2,3,4,5,3,3,3,4,2,4,4,4,3,
MAR-00206,South America,Chile,Logistics-Trucking,On-site,Female,45.8,22.8,Mid,4,4,3,5,3,4,2,4,4,3,4,4,3,4,3,3,4,4,3,3,
MAR-00207,North America,Mexico,Sales/Customer Service,On-site,Non-binary,29.4,3.4,Junior,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,4,3,2,
MAR-00208,South America,Argentina,Operations-Ports,On-site,Non-binary,33.0,5.0,Mid,3,5,4,3,4,2,3,5,3,2,3,4,4,3,4,3,4,4,4,4,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-00209,South America,Peru,Logistics-Trucking,On-site,Male,37.1,8.1,Junior,2,2,4,2,3,4,3,3,3,4,4,4,3,3,3,3,4,4,2,3,
MAR-00210,North America,Mexico,Sales/Customer Service,On-site,Male,36.2,14.2,Junior,4,3,2,5,3,4,4,3,3,5,4,4,4,3,4,3,4,2,2,4,Training programs are well-structured and directly applicable to my daily tasks. I see a clear path for career advancement. The team culture here is one of the best I have experienced.
MAR-00211,Central America,Panama,Logistics-Trucking,On-site,Male,26.8,3.8,Junior,3,2,4,5,4,3,3,4,4,3,3,4,3,3,3,4,4,4,5,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-00212,South America,Argentina,Sales/Customer Service,Remote,Male,33.4,5.4,Junior,5,4,5,3,3,4,4,5,3,4,4,4,3,4,5,4,4,4,3,4,
MAR-00213,North America,USA,Logistics-Trucking,On-site,Male,52.6,22.6,Junior,3,3,3,3,4,3,4,4,3,4,3,3,4,3,3,4,2,4,4,3,
MAR-00214,South America,Colombia,HR,Remote,Female,27.2,3.2,Junior,4,4,3,4,3,2,3,4,4,3,3,3,3,5,4,3,4,3,3,2,
MAR-00215,Central America,Guatemala,Operations-Ports,On-site,Female,39.3,10.3,Mid,4,2,4,3,3,5,3,3,3,4,3,2,3,4,2,4,3,3,5,3,
MAR-00216,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Female,43.2,19.2,Junior,3,4,3,3,2,3,4,5,4,2,4,3,4,4,4,3,4,3,3,5,
MAR-00217,North America,USA,Operations-Ports,On-site,Male,47.3,22.3,Senior,3,3,2,3,3,3,4,4,4,2,5,3,5,4,3,3,4,3,3,3,
MAR-00218,South America,Brazil,Operations-Ports,On-site,Male,31.7,8.7,Junior,2,4,3,3,3,4,3,2,4,4,3,3,3,2,4,3,4,3,3,5,
MAR-00219,South America,Colombia,Maritime-Crew,Offshore/Vessel,Male,34.5,4.5,Mid,4,4,3,1,1,4,4,5,2,4,1,3,1,4,3,2,2,3,3,1,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-00220,Central America,Costa Rica,Maritime-Crew,Offshore/Vessel,Male,44.6,18.6,Senior,5,4,4,3,3,3,3,5,2,5,4,4,3,3,3,4,3,3,3,2,
MAR-00221,South America,Argentina,Operations-Ports,On-site,Male,45.4,19.4,Junior,3,3,3,4,3,4,3,4,3,2,4,3,4,3,2,3,4,4,4,4,
MAR-00222,South America,Peru,Maritime-Crew,Offshore/Vessel,Male,49.5,24.5,Mid,4,4,2,3,1,4,4,3,3,2,3,2,4,4,4,4,3,4,2,2,
MAR-00223,North America,USA,Logistics-Trucking,Remote,Female,29.9,3.9,Mid,4,2,3,3,3,2,4,3,4,3,3,4,2,4,2,5,3,3,3,2,
MAR-00224,Central America,Guatemala,Sales/Customer Service,Offshore/Vessel,Male,39.9,17.9,Senior,4,3,4,3,4,3,3,3,5,3,4,3,5,4,3,4,4,3,4,4,
MAR-00225,North America,USA,Operations-Ports,On-site,Male,37.7,10.7,Mid,4,3,4,4,3,3,5,3,4,3,5,3,3,3,3,2,3,2,4,3,
MAR-00226,North America,Mexico,Logistics-Trucking,On-site,Female,47.9,22.9,Junior,2,4,2,4,3,4,4,3,3,4,3,3,5,3,3,4,4,3,3,2,
MAR-00227,North America,USA,IT,Remote,Female,35.5,10.5,Senior,3,4,3,3,5,3,3,3,3,5,4,4,5,2,3,4,3,4,3,4,
MAR-00228,South America,Peru,Sales/Customer Service,On-site,Female,37.4,11.4,Mid,4,4,2,3,4,3,2,4,3,3,4,3,3,4,4,5,4,4,4,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-00229,South America,Chile,IT,Remote,Female,25.6,3.6,Mid,4,3,4,3,4,3,1,3,4,4,3,5,3,4,3,4,3,2,3,3,
MAR-00230,North America,Canada,IT,On-site,Female,33.4,8.4,Senior,3,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,3,4,4,5,Training programs are well-structured and directly applicable to my daily tasks. I see a clear path for career advancement. The team culture here is one of the best I have experienced.
MAR-00231,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,34.3,10.3,Mid,4,3,3,4,2,4,3,5,3,3,3,5,3,2,3,5,1,3,5,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-00232,North America,USA,Operations-Ports,On-site,Male,26.9,0.9,Junior,3,3,3,4,5,4,3,4,3,3,2,3,3,3,4,3,1,3,3,3,
MAR-00233,South America,Peru,Operations-Ports,On-site,Male,37.2,11.2,Senior,4,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,
MAR-00234,Central America,Honduras,HR,Offshore/Vessel,Female,37.7,8.7,Mid,2,3,4,3,5,4,4,4,5,3,2,3,4,4,3,4,4,4,3,3,
MAR-00235,South America,Colombia,Operations-Ports,On-site,Male,42.2,20.2,Mid,5,3,3,3,3,3,3,2,3,3,4,4,4,3,3,4,4,3,4,3,
MAR-00236,Central America,Costa Rica,IT,Remote,Female,27.1,3.1,Mid,4,3,2,4,5,3,4,2,3,4,4,3,3,3,3,5,4,3,4,3,
MAR-00237,South America,Colombia,IT,On-site,Female,45.1,19.1,Senior,1,3,3,3,4,4,3,2,4,4,3,3,5,2,3,3,3,4,4,3,
MAR-00238,North America,Mexico,Logistics-Trucking,Remote,Male,42.0,18.0,Mid,3,3,3,3,3,3,4,3,3,2,4,4,4,3,4,3,4,4,3,3,
MAR-00239,North America,Canada,Maritime-Crew,Offshore/Vessel,Male,33.4,6.4,Mid,4,5,4,5,3,4,3,5,2,5,4,2,3,3,5,4,3,2,3,3,
MAR-00240,North America,USA,Logistics-Trucking,Remote,Female,26.5,2.5,Executive,3,4,3,4,3,2,2,3,5,4,2,1,3,3,4,3,4,4,3,2,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-00241,Central America,Guatemala,Logistics-Trucking,On-site,Female,48.1,21.1,Junior,3,4,3,4,3,2,5,3,3,3,3,3,4,4,4,2,5,3,4,2,
MAR-00242,South America,Argentina,Operations-Ports,On-site,Female,35.6,6.6,Junior,3,3,4,3,4,3,3,3,4,2,2,2,3,3,3,3,2,3,4,4,
MAR-00243,North America,Mexico,Operations-Ports,On-site,Female,29.1,4.1,Mid,4,3,2,3,3,4,4,4,3,3,3,3,5,2,3,4,2,3,3,3,
MAR-00244,North America,Canada,Logistics-Trucking,On-site,Female,38.3,9.3,Mid,2,4,4,4,3,5,3,3,5,3,4,4,4,3,4,3,4,4,4,5,
MAR-00245,South America,Brazil,Sales/Customer Service,Remote,Female,38.3,10.3,Mid,3,4,3,3,4,3,4,5,3,4,4,2,3,3,3,3,4,4,4,3,
MAR-00246,North America,USA,HR,Remote,Male,33.5,8.5,Mid,2,3,3,4,5,4,4,3,3,3,3,4,4,3,4,3,2,3,4,4,
MAR-00247,North America,USA,Maritime-Crew,Offshore/Vessel,Male,48.4,24.4,Mid,3,4,4,2,1,4,4,5,4,4,4,3,5,4,4,3,4,2,4,2,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-00248,South America,Brazil,Operations-Ports,On-site,Male,48.1,22.1,Mid,4,3,3,1,3,4,4,4,1,4,2,3,2,3,3,5,3,2,4,1,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-00249,South America,Argentina,Operations-Ports,On-site,Male,47.9,21.9,Senior,3,4,4,3,3,3,3,3,3,4,3,2,4,2,4,3,4,4,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-00250,Central America,Panama,Maritime-Crew,Offshore/Vessel,Male,38.3,10.3,Mid,4,4,2,5,1,4,4,5,3,4,2,3,3,2,4,4,3,4,3,2,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-00251,South America,Brazil,Operations-Ports,On-site,Female,46.1,24.1,Senior,3,3,3,4,4,2,2,4,3,4,4,3,3,5,4,3,3,3,3,4,
MAR-00252,South America,Chile,Maritime-Crew,Offshore/Vessel,Female,47.3,17.3,Senior,3,4,3,3,2,1,3,5,4,2,4,4,5,4,5,2,4,3,2,2,
MAR-00253,North America,Mexico,Maritime-Crew,On-site,Female,43.9,20.9,Junior,3,3,4,2,1,5,4,4,3,4,5,4,5,3,5,3,3,3,3,4,
MAR-00254,South America,Peru,Maritime-Crew,Offshore/Vessel,Female,42.8,12.8,Mid,3,4,3,3,2,4,2,5,3,4,3,3,5,3,3,3,4,3,4,2,
MAR-00255,South America,Chile,Logistics-Trucking,On-site,Male,34.4,4.4,Junior,3,3,3,3,4,4,3,3,2,5,4,4,2,3,3,3,4,5,3,3,
MAR-00256,South America,Chile,Operations-Ports,On-site,Male,46.2,22.2,Senior,3,5,4,3,3,4,4,3,3,4,4,3,5,4,5,4,4,3,3,5,
MAR-00257,South America,Brazil,Sales/Customer Service,On-site,Female,40.4,12.4,Senior,4,2,3,3,3,4,4,4,4,3,3,3,3,2,2,3,4,4,3,4,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-00258,North America,USA,HR,Remote,Male,48.2,24.2,Junior,3,1,3,4,2,3,5,3,3,2,5,3,4,5,2,3,3,4,3,2,
MAR-00259,Central America,Honduras,Operations-Ports,On-site,Female,35.7,6.7,Senior,3,2,5,4,3,3,2,3,4,5,4,3,3,3,3,3,5,4,2,3,
MAR-00260,North America,USA,Maritime-Crew,Offshore/Vessel,Male,53.8,24.8,Mid,3,3,3,5,1,5,4,4,3,3,5,4,5,4,5,4,3,3,3,4,
MAR-00261,North America,Mexico,Operations-Ports,On-site,Male,29.9,5.9,Senior,4,3,3,3,2,3,2,3,3,2,4,3,3,3,4,3,3,4,4,4,
MAR-00262,Central America,Guatemala,IT,On-site,Male,35.5,9.5,Mid,4,2,4,4,4,4,3,2,4,3,4,2,3,5,3,3,3,4,3,3,
MAR-00263,South America,Brazil,Maritime-Crew,Offshore/Vessel,Male,43.1,15.1,Senior,4,3,4,4,2,3,5,5,4,3,3,4,5,5,3,3,4,3,2,3,
MAR-00264,Central America,Panama,Operations-Ports,On-site,Female,39.5,17.5,Mid,4,4,4,4,3,3,2,2,4,3,4,4,3,4,3,2,3,3,3,5,
MAR-00265,Central America,Guatemala,Operations-Ports,On-site,Female,42.1,18.1,Mid,2,4,3,4,4,3,3,3,4,5,4,3,4,5,3,4,3,3,4,4,
MAR-00266,South America,Peru,Operations-Ports,On-site,Female,34.2,12.2,Senior,3,3,4,4,4,5,3,3,4,4,3,3,4,3,3,4,4,4,2,4,
MAR-00267,South America,Brazil,Operations-Ports,On-site,Female,25.4,2.4,Mid,4,2,3,3,3,4,5,3,4,4,4,5,3,5,3,3,4,4,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-00268,South America,Brazil,Operations-Ports,On-site,Female,40.7,12.7,Mid,4,4,3,2,3,3,3,4,4,3,3,4,4,3,3,4,2,3,3,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-00269,North America,USA,Operations-Ports,On-site,Female,36.7,8.7,Junior,3,3,5,3,4,5,3,5,3,5,4,4,3,3,4,4,3,3,3,4,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-00270,South America,Chile,Logistics-Trucking,On-site,Male,40.6,16.6,Senior,4,3,3,4,4,4,3,3,3,3,5,2,3,3,3,4,4,4,2,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-00271,South America,Brazil,Maritime-Crew,Offshore/Vessel,Female,32.0,5.0,Mid,3,4,2,3,2,4,2,4,3,4,4,4,3,4,4,2,4,4,3,2,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-00272,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,37.2,10.2,Senior,4,3,3,3,2,3,3,5,4,5,2,4,3,4,2,3,3,3,4,3,
MAR-00273,Central America,Guatemala,Logistics-Trucking,On-site,Male,47.2,24.2,Mid,3,2,4,3,4,3,2,3,4,4,3,3,5,3,3,4,2,4,4,4,
MAR-00274,South America,Argentina,Operations-Ports,On-site,Male,32.7,2.7,Mid,4,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,4,4,2,
MAR-00275,Central America,Honduras,Operations-Ports,On-site,Male,44.3,15.3,Junior,4,3,3,4,4,3,5,3,3,3,3,2,3,3,3,4,3,4,4,3,
MAR-00276,Central America,Honduras,HR,Remote,Male,25.7,2.7,Senior,3,2,3,3,3,2,3,3,4,4,4,4,2,3,3,3,3,4,4,2,
MAR-00277,North America,USA,Sales/Customer Service,On-site,Female,29.3,4.3,Mid,4,4,3,4,3,2,4,4,3,3,3,2,3,4,4,3,3,2,4,3,
MAR-00278,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Female,45.3,15.3,Junior,3,4,4,3,2,4,5,5,4,3,4,3,4,3,3,4,4,4,3,2,
MAR-00279,Central America,Costa Rica,Operations-Ports,On-site,Female,36.4,11.4,Mid,5,5,4,2,3,4,4,3,3,4,4,3,2,4,4,3,4,3,3,4,
MAR-00280,North America,Canada,HR,Remote,Male,41.9,13.9,Mid,4,4,4,3,3,4,3,4,3,3,3,4,4,4,3,4,3,3,4,3,
MAR-00281,Central America,Costa Rica,IT,Remote,Female,48.1,22.1,Executive,5,4,4,4,4,2,3,3,4,4,4,3,3,5,3,3,3,3,3,4,
MAR-00282,North America,USA,Maritime-Crew,Offshore/Vessel,Male,47.5,20.5,Mid,5,4,4,2,2,4,4,1,4,5,2,4,2,4,3,2,4,4,4,3,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
